行政區,街路名稱,起迄地點,地段率%,,,
永康區,中華二路,全部,115,,,
永康區,中華西街,全部,115,,,
永康區,中華路,路(1-785號；2-854號),130,,,
永康區,中華路,"路(860-908號),甲頂里,西橋里",130,,,
永康區,中華路,巷弄,115,,,
永康區,中興街,全部,115,,,
永康區,中灣一街,全部,115,,,
永康區,中灣五街,全部,115,,,
永康區,五福街,全部,115,,,
永康區,仁愛街,雙號(2~136巷),115,,,
永康區,仁愛街,單號(3~123號),115,,,
永康區,公園路,全部,115,,,
永康區,六合路,全部,115,,,
永康區,太子路,全部(建國里),115,,,
永康區,文化路,全部,115,,,
永康區,文賢街,全部,115,,,
永康區,王行路,路全部,100,,,
永康區,北興路,全部,115,,,
永康區,四維街,全部,110,,,
永康區,正北一路,全部,100,,,
永康區,正北七路,全部,100,,,
永康區,正北三路,全部,100,,,
永康區,正北五路,全部,100,,,
永康區,正南一街,全部,120,,,
永康區,正南二街,街巷全部,115,,,
永康區,正南八街,街巷全部,115,,,
永康區,正南三路,鹽行里,115,,,
永康區,正南三路,尚頂里,120,,,
永康區,正南五街,全部,115,,,
永康區,正南六街,街巷全部,115,,,
永康區,正強街,1號至62號(永康里),115,,,
永康區,正強街,39~315巷，90~332巷(正強里),110,,,
永康區,正新街,全,120,,,
永康區,正義街,全,110,,,
永康區,民東路,全部,100,,,
永康區,民族路,路部分（271號及對面188號向西兩側至379號及對面310號；範圍外比照巷）,125,,,
永康區,民族路,巷全部,115,,,
永康區,永二街,"44號-245巷
路含巷",110,,,
永康區,永二街,1號至43巷(永康里),115,,,
永康區,永二街,路含巷(中山高速公路以西：二王里),115,,,
永康區,永大一路,101巷~390號,110,,,
永康區,永大一路,1號至89號(永康里),115,,,
永康區,永大二路,118-133號,110,,,
永康區,永大二路,1號至108巷(永康里),115,,,
永康區,永大三路,全部,115,,,
永康區,永大五路,全部,115,,,
永康區,永大路一段,全部,115,,,
永康區,永大路二段,全部,115,,,
永康區,永大路三段,全部(除埔園里巷弄),115,,,
永康區,永大路三段,埔園里巷弄,110,,,
永康區,永中街,全部,115,,,
永康區,永平街,1號至647號(永康里),115,,,
永康區,永平街,681~797號，168~300號,100,,,
永康區,永正路,1號至63號(永康里),115,,,
永康區,永正路,65~136號(正強里),110,,,
永康區,永吉路,"全部
(12-151號)",110,,,
永康區,永安一街,全部,115,,,
永康區,永安二街,全部,115,,,
永康區,永安路,中正北路~永安二街(鹽行里),115,,,
永康區,永安路,永安二街~北館橋(鹽行里),110,,,
永康區,永安路,363巷(鹽洲里),115,,,
永康區,永和街,全部,110,,,
永康區,永忠路,全部,115,,,
永康區,永明街,1號至182號(永康里),115,,,
永康區,永明街,"177~277號
292~340號路全部",100,,,
永康區,永明街,"177~277號
292~340號巷弄",100,,,
永康區,永信路,全部,115,,,
永康區,永春街,全部,110,,,
永康區,永科一路,路全部,100,,,
永康區,永科七路,路全部,100,,,
永康區,永科三路,路全部,100,,,
永康區,永科五路,路全部,100,,,
永康區,永科王田大道,路全部,100,,,
永康區,永科東路,路全部,100,,,
永康區,永科環路,路全部,100,,,
永康區,永埔街,埔園里全部,110,,,
永康區,永埔街,永康里全部,115,,,
永康區,永康街,全部,115,,,
永康區,永勝街,全部,110,,,
永康區,永華路,"網寮里
(路含巷弄)",110,,,
永康區,永華路,除上以外全部,115,,,
永康區,永福街,全部,115,,,
永康區,永興路,"單號
27~467號",110,,,
永康區,永興路,"雙號,
52~58號",115,,,
永康區,立興街,全部,115,,,
永康區,成功路,全部,115,,,
永康區,竹林街,全部,115,,,
永康區,竹南街,全部,100,,,
永康區,竹園一街,全部,100,,,
永康區,竹園二街,埔園里,110,,,
永康區,竹園二街,烏竹里,100,,,
永康區,自強路,埔園里，正強里,110,,,
永康區,自強路,龍潭里，烏竹里，王行里,100,,,
永康區,西勢路,"671號-788號
(國民路以西)",115,,,
永康區,西勢路,"單號1~667號
雙號2~672號",100,,,
永康區,育樂街,全部,100,,,
永康區,和平東路,全部,100,,,
永康區,和平路,全部,100,,,
永康區,尚頂路,全部,120,,,
永康區,忠孝路,全部,115,,,
永康區,忠勇街,全部,115,,,
永康區,忠義街,全部,115,,,
永康區,東橋一路,巷路全部,115,,,
永康區,東橋七路,巷路全部,115,,,
永康區,東橋二街,巷路全部,115,,,
永康區,東橋八街,巷路全部,115,,,
永康區,東橋十二街,巷路全部,115,,,
永康區,東橋十街,巷路全部,115,,,
永康區,東橋三路,巷路全部,115,,,
永康區,東橋五路,巷路全部,115,,,
永康區,東橋六街,巷路全部,115,,,
永康區,信義二街,全部,115,,,
永康區,信義街,全部,115,,,
永康區,信義路,全部,115,,,
永康區,南工街,全部,115,,,
永康區,南台街,全部,120,,,
永康區,南興路,全部,115,,,
永康區,南灣街,全部,115,,,
永康區,洲工街,街巷全部,115,,,
永康區,洲尾街,街巷全部,115,,,
永康區,埔東街,全部,110,,,
永康區,埔園街,全部,110,,,
永康區,埔聖街,埔園里全部,110,,,
永康區,埔聖街,永康里全部,115,,,
永康區,振興路,全部,115,,,
永康區,烏竹北街,全部,100,,,
永康區,烏竹街,全部,100,,,
永康區,國民路,路,100,,,
永康區,國民路,巷弄,100,,,
永康區,國光一街,全部,115,,,
永康區,國光七街,全部,115,,,
永康區,國光二街,全部,115,,,
永康區,國光八街,全部,115,,,
永康區,國光三街,全部,115,,,
永康區,國光五街,全部,115,,,
永康區,國光六街,全部,115,,,
永康區,國華街,全部,115,,,
永康區,國聖街,53~101號,120,,,
永康區,國聖街,"147~437號,162~576號(鹽洲里)",115,,,
永康區,崑山街,全部,115,,,
永康區,勝利街,全部,115,,,
永康區,勝華街,全部,115,,,
永康區,勝學路,全部,115,,,
永康區,富強路一段,路全部,100,,,
永康區,富強路一段,巷,100,,,
永康區,富強路二段,路全部,100,,,
永康區,富強路二段,巷,100,,,
永康區,復國一路,全部,115,,,
永康區,復國二路,全部,115,,,
永康區,復國路,全部,115,,,
永康區,復華一街,全部,115,,,
永康區,復華七街,路,115,,,
永康區,復華二街,全部,115,,,
永康區,復華八街,全部,115,,,
永康區,復華十街,全部,115,,,
永康區,復華三街,全部,115,,,
永康區,復華五街,全部,115,,,
永康區,復華六街,路,115,,,
永康區,復興路 ,全部,115,,,
永康區,華興街,全部,115,,,
永康區,新中街,全部,115,,,
永康區,新民街,路全部,115,,,
永康區,新行街,全部,115,,,
永康區,新興街,全部,115,,,
永康區,經中路,路全部,100,,,
永康區,經建路,路全部,100,,,
永康區,經華路,路全部,100,,,
永康區,聖龍街,埔園里全部,110,,,
永康區,聖龍街,永康里全部,115,,,
永康區,廣盛街,全部,100,,,
永康區,廣興街,全部,100,,,
永康區,蔦松一街,全部,100,,,
永康區,蔦松二街,全部,100,,,
永康區,蔦松三街,全部,100,,,
永康區,興工路,路全部,100,,,
永康區,興國街,全部,115,,,
永康區,龍中街,埔園里,105,,,
永康區,龍中街,"2~206號
巷弄;烏竹里",100,,,
永康區,龍安街,路全部,100,,,
永康區,龍安街,巷弄,100,,,
永康區,龍昌街,路全部,100,,,
永康區,龍昌街,巷弄,100,,,
永康區,龍埔街,全部(街含巷),105,,,
永康區,龍埔街,"1-185號,2-138號
巷弄",100,,,
永康區,龍國街,全部,110,,,
永康區,龍國街,389號以後(單號),100,,,
永康區,龍潭街,142號到214號(雙號),100,,,
永康區,龍橋街,埔園里,110,,,
永康區,龍橋街,"1-255號,2-130號
巷弄;烏竹里",100,,,
永康區,環工路,路全部,100,,,
永康區,鹽平街,全部,115,,,
永康區,鹽行路,巷路全部,115,,,
永康區,鹽和街,全部,115,,,
永康區,鹽忠街,街巷全部,115,,,
永康區,鹽信街,鹽行里,115,,,
永康區,鹽信街,尚頂里,120,,,
永康區,鹽洲一街,街巷全部,115,,,
永康區,鹽洲二街,街巷全部,115,,,
麻豆區,三民路,光復路至中山路(含巷弄),130,,,
麻豆區,中山路,中正路至新生北路(含巷弄),130,,,
麻豆區,中正路,(單號55之2~59之2),125,,,
麻豆區,平等路,"光復路至忠孝路(含巷弄)
(單號1~49之1、雙號2~4之26)",135,,,
麻豆區,光復路,平等路至三民路(含巷弄),130,,,
麻豆區,忠孝路,"中正路至興中路55巷(8-11號除外)
(單號23之21~23之27、雙號2之8~12之8)",125,,,
麻豆區,興中路,"興中路至民生路(巷弄除外)
(單號1~169之5、雙號2~170)",135,,,
麻豆區,興中路55巷,(單號17之2~17之5、雙號4~20)巷弄除外,125,,,
麻豆區,興南路,興國路至民族路(單號1~33、雙號2~30),125,,,
麻豆區,穀興里、保安里、油車里、興農里、新建里、中興里、巷口里、晉江里、大埕里、東角里(不包含前列特殊路段門牌),穀興里、保安里、油車里、興農里、新建里、中興里、巷口里、晉江里、大埕里、東角里(不包含前列特殊路段門牌),120,,,
麻豆區,北勢里、麻口里、磚井里、謝安里、安西里、安業里、安東里、安正里、南勢里、寮?里、龍泉里、總榮里、中民里、港尾里、莊禮里、海埔里、大山里、埤頭里、小埤里(不包含前列特殊路段門牌),北勢里、麻口里、磚井里、謝安里、安西里、安業里、安東里、安正里、南勢里、寮?里、龍泉里、總榮里、中民里、港尾里、莊禮里、海埔里、大山里、埤頭里、小埤里(不包含前列特殊路段門牌),100,,,
佳里區,中山路,"仁愛路~興中街(不含巷弄)
(單號1~219、雙號2~200)",125,,,
佳里區,中山路,"興中街~新生路(不含巷弄)
(單號221~245、雙號204~256)",135,,,
佳里區,中山路,"新生路~進學路
(單號249~387、雙號268~430)",140,,,
佳里區,中山路,"進學路~林園街
(單號401~447、雙號458~480)",125,,,
佳里區,中山路310巷,中山路310巷所有門牌,135,,,
佳里區,中和街,"新生路~義民街(不含巷弄)
(單號 69~109、雙號 62~92)",125,,,
佳里區,文化路,"延平路~中山路(不含巷弄)
(單號177~213、雙號172~188)",125,,,
佳里區,文化路,"中山路~光復路(不含巷弄)
(單號225~285、雙號216~298)",135,,,
佳里區,文化路,"光復路~公園路(不含巷弄)
(單號289~349之2、雙號302~364)",125,,,
佳里區,台19線兩側,佳里興247號~441號,110,,,
佳里區,光復路,"仁愛路~新生路(不含巷弄)
(單號1~195、雙號2~172)",125,,,
佳里區,光復路,"新生路~進學路(不含巷弄)
(單號197~357之1、雙號174~310)",135,,,
佳里區,光復路,"進學路~忠孝路(不含巷弄)
(單號377~421、雙號322~350)",125,,,
佳里區,和平街,"延平路~中山路(不含巷弄)
(單號 83~117、雙號 90~138)",125,,,
佳里區,和平街,"中山路~光復路(不含巷弄)
(單號121~177、雙號142~192)",135,,,
佳里區,延平路,"仁愛路~平等街(不含巷弄)
(單號21~125、雙號2~146)",125,,,
佳里區,延平路,"平等街~忠孝路
(單號127~421、雙號156~468之2)",130,,,
佳里區,延平路,"忠孝路~安西路
(單號431~471、雙號480~580)",125,,,
佳里區,新生路,"延平路~中山路(不含巷弄)
(單號115~147、雙號138~164)",135,,,
佳里區,新生路,"中山路~光復路(不含巷弄)
(單號251~331、雙號264~328)",135,,,
佳里區,新生路,"光復路~長安街(不含巷弄)
(單號339~351、雙號334~348)",125,,,
佳里區,義民街,"信義二街~延平路(不含巷弄)
(單號21~105、雙號 24~102)",120,,,
佳里區,義民街,"延平路~中山路(不含巷弄)
(單號109~163、雙號104~162)",135,,,
佳里區,義民街,"中山路~光復路(不含巷弄)
(單號169~241、雙號164~256)",135,,,
佳里區,鎮山里、東寧里、六安里、安西里、建南里、忠仁里(不包含前列特殊路段門牌),鎮山里、東寧里、六安里、安西里、建南里、忠仁里(不包含前列特殊路段門牌),120,,,
佳里區,佳化里、禮化里、興化里、營頂里、溪洲里、頂?里、海澄里、漳州里、子龍里、三協里、民安里、龍安里、蚶寮里、通興里、嘉福里(不包含前列特殊路段門牌),佳化里、禮化里、興化里、營頂里、溪洲里、頂?里、海澄里、漳州里、子龍里、三協里、民安里、龍安里、蚶寮里、通興里、嘉福里(不包含前列特殊路段門牌),100,,,
西港區,中山路,(單號229~337、雙號242~366之1) ,125,,,
西港區,中山路,52號~240號、85號~227號、339號~383之3號,120,,,
西港區,中山路,"385號~521號
368號~512號(含巷弄)
1號~83號
117巷5號~117巷8號
117巷7弄1號~117巷7弄94號
2號~50號                                                                                                                                                                              ",115,,,
西港區,中州 ,"西港里中州(22號~25之51號)
慶安里中州(1號~21之93號)",100,,,
西港區,中州 ,"除西港里中州(22號~25之51號)
慶安里中州(1號~21之93號)",115,,,
西港區,文化路,全部,115,,,
西港區,西港,西港里西港(38號至57號),100,,,
西港區,西港,除西港里西港(38號至57號),115,,,
西港區,堀子頭,全部,115,,,
西港區,進學街,全部,115,,,
西港區,新興街           ,"新興街與慶安路交叉點
(向南兩側及西港區公所零售市場周圍 ) 
西港區公所零售市場南邊新興街角止
(12巷1~19號、33巷1~33號、59巷1~34號)",125,,,
西港區,新興街           ,"27號~153號(不含107巷1號至107巷73號)
28號~114之6號",120,,,
西港區,新興街           ,"1號~25之2號、2號~26號
107巷1號~107巷73號
155號~209號       ",115,,,
西港區,慶安路,1號~93號、2號~54號                                                                                                                                                           ,125,,,
西港區,慶安路,"56號~202號
95-1號~211之1號(不含巷弄)",120,,,
西港區,慶安路,170巷2號~170巷20弄56號                                                                                                                                                                                                                          ,115,,,
西港區,慶安路,212號~266號,100,,,
西港區,南海埔、中港、東港、下面厝、雙張?、烏竹林、八份、太西、檨子林、三合寮、東竹林、中周寮、後營、新寮、砂凹子、下宅子、施寮、蚶西港、劉厝、大竹林、溪埔寮、大塭寮、新港,南海埔、中港、東港、下面厝、雙張?、烏竹林、八份、太西、檨子林、三合寮、東竹林、中周寮、後營、新寮、砂凹子、下宅子、施寮、蚶西港、劉厝、大竹林、溪埔寮、大塭寮、新港,100,,,
七股區,大埕                ,"區公所起(大埕377號)(向東兩側)至區農會止(大埕272號)
296號~377號
272號~278號",110,,,
七股區,大埕                ,"除區公所起(大埕377號)(向東兩側)至區農會止(大埕272號)
296號~377號
大埕272號~278號",100,,,
七股區,玉成,115號~160之3號(縣道176兩側),110,,,
七股區,玉成,除115號~160之3號(縣道176兩側),100,,,
七股區,港西、港東、頂潭、台潭、頂山、西寮、城內、篤加、中寮、鹽埕、七股、溪南、大寮、看坪、樹林、竹港、竹橋、義合、?榔、永吉、三股、海埔、十份、龍山,港西、港東、頂潭、台潭、頂山、西寮、城內、篤加、中寮、鹽埕、七股、溪南、大寮、看坪、樹林、竹港、竹橋、義合、?榔、永吉、三股、海埔、十份、龍山,100,,,
七股區,頂山、西寮,頂山、西寮,90,,,
學甲區,中山路,"華宗路至信義路
(單號73~161之1、雙號70~176)",130,,,
學甲區,中正路,"民權路至廣文路
(單號171~197、雙號188~204)",120,,,
學甲區,中正路,"廣文路至中山路
(單號199~287、雙號206~298)",135,,,
學甲區,中正路,"中山路至天水路
(單號289~327、雙號302~352)",130,,,
學甲區,成功路,"民權路至中山路
(單號1~79、雙號2~60)",125,,,
學甲區,成功路,濟生路至廣文路(單號15~31),135,,,
學甲區,明宜里,所有門牌(不包含前例特殊門牌),115,,,
學甲區,宮西路,"中正路至和平路
(單號1~19、雙號2~16)",120,,,
學甲區,華宗路,"自強路(東陽國小華宗路260～275)
至學甲國中(華宗路540～567)",125,,,
學甲區,廣文路,"成功路至中正路
(48~62之1)",135,,,
學甲區,濟生路,"華宗路至成功路
(單號87~131、雙號88~132)",130,,,
學甲區,濟生路,"成功路至中正路
(單號135~169、雙號136~180)",135,,,
學甲區,濟生路,"中正路至和平路
(單號170~199之1、雙號182~208之1）",130,,,
學甲區,濟生路,"和平路至信義路
(單號203~219、雙號212~224)",120,,,
學甲區,仁得里,所有門牌(不包含前例特殊門牌),115,,,
學甲區,慈福里,所有門牌(不包含前例特殊門牌),115,,,
學甲區,新達里,中山路(不包含前例特殊門牌)、中正路(不包含前例特殊門牌)、民族路、民生路、中華路、中學路、新生路、新興路、興業路、法源路,115,,,
學甲區,新達里,所有門牌(不包含前列特殊路段門牌),100,,,
學甲區,新榮里、光華里、宅港里、大灣里、中洲里、平和里、豐和里、三慶里、秀昌里,新榮里、光華里、宅港里、大灣里、中洲里、平和里、豐和里、三慶里、秀昌里,100,,,
將軍區,西華里,"南19縣道向南
(路西:文衡殿至西華55之2號)",120,,,
將軍區,西華里,"南21縣道向西
(路南:西華1之19號(木材廠)至西華7號)",115,,,
將軍區,忠興里,"南19縣道向南兩側
(路東)忠興190號至文衡殿
(路西)忠興5之2號至忠興1之6號",120,,,
將軍區,忠興里,忠興6號至11之1號及忠興21號,115,,,
將軍區,忠興里,"南19縣道向北兩側(路東)鄉公所(忠興190號)
忠興167之2號至忠興187號（電信局）
(路西)忠興22號至忠興71之5號南21縣道向西
(路北:忠興1之4號至忠興36號)",115,,,
將軍區,長榮里,南19縣道向南(路東:文衡殿至長榮123號),120,,,
將軍區,忠興里、西華里、長榮里(不包含前列特殊路段門牌),忠興里、西華里、長榮里(不包含前列特殊路段門牌),110,,,
將軍區,西和里、嘉昌里、保源里、苓和里、仁和里、北埔里、將富里、將貴里、三吉里、玉山里、廣山里、長沙里、平沙里、鯤鯓里、?溟里,西和里、嘉昌里、保源里、苓和里、仁和里、北埔里、將富里、將貴里、三吉里、玉山里、廣山里、長沙里、平沙里、鯤鯓里、?溟里,100,,,
將軍區,鯤鯓里、?溟里,鯤鯓里、?溟里,90,,,
安定區,中沙,台19縣兩側(不含巷),110,,,
安定區,中沙,台19縣兩側以外(巷內),100,,,
安定區,北園三路,全部,110,,,
安定區,安加,"原善化糖廠十字路口往安定鄉公所
至台電服務所兩側(不含巷)",110,,,
安定區,安加,安定安加保西地段率110%適用區域以外,100,,,
安定區,安定,"原善化糖廠十字路口往安定鄉公所
至台電服務所兩側(不含巷)",110,,,
安定區,安定,安定安加保西地段率110%適用區域以外,100,,,
安定區,保西,"原善化糖廠十字路口往安定鄉公所
至台電服務所兩側(不含巷)",110,,,
安定區,保西,安定安加保西地段率110%適用區域以外,100,,,
安定區,海寮,台19縣兩側(不含巷),110,,,
安定區,海寮,台19縣兩側以外(巷內),100,,,
安定區,港口/港南,"港口145號向西兩側至港口198之2號
港口145號由市場轉北兩側至港口205號(不含巷)",115,,,
安定區,港口/港南,134、178縣道入口兩側(不含巷),110,,,
安定區,港口/港南,港口港南地段率110%適用區域以外,100,,,
安定區,新吉,台19縣兩側(不含巷),110,,,
安定區,新吉,台19縣兩側以外(巷內),100,,,
安定區,財路,全部,100,,,
安定區,公親寮、管寮、蘇厝、蘇林、大同、牛肉寮、沙崙、中崙、許中營、六塊寮、領寄、油車、港子尾、下洲子,公親寮、管寮、蘇厝、蘇林、大同、牛肉寮、沙崙、中崙、許中營、六塊寮、領寄、油車、港子尾、下洲子,100,,,
北門區,舊埕,171甲線北門國小至北門公所兩側(不含巷),110,,,
北門區,舊埕,171甲線北門國小至北門公所兩側以外(巷內),100,,,
北門區,"北門、三寮灣、溪底寮、二重港、蚵寮、西埔內、三寮灣、渡子頭、新圍、
港北、灰瑤港","北門、三寮灣、溪底寮、二重港、蚵寮、西埔內、三寮灣、渡子頭、新圍、
港北、灰瑤港","100 
北門區","蘆竹溝、雙春、
井子腳",全部,"90 
"
